p,mon,year,
0.04,5,2009,
0.1,5,2009,
0.04,5,2009,
0.0,5,2009,
0.28,5,2009,
0.75,5,2009,
0.24,5,2009,
0.3,5,2009,
0.24,5,2009,
0.24,5,2009,
0.28,5,2009,
0.05,5,2009,
0.21,5,2009,
0.0,5,2009,
0.0,5,2009,
0.05,5,2009,
0.0,5,2009,
1.02,6,2009,
0.02,6,2009,
0.0,6,2009,
0.01,6,2009,
0.98,6,2009,
0.0,6,2009,
0.0,6,2009,
0.0,6,2009,
0.0,6,2009,
0.47,7,2009,
1.66,7,2009,
0.0,7,2009,
0.08,7,2009,
0.31,7,2009,
0.12,7,2009,
0.04,7,2009,
0.35,7,2009,
0.2,7,2009,
0.39,7,2009,
0.35,7,2009,
0.14,7,2009,
0.0,7,2009,
0.2,7,2009,
0.08,7,2009,
0.55,7,2009,
0.59,7,2009,
0.2,7,2009,
0.25,7,2009,
0.0,7,2009,
0.2,7,2009,
0.02,7,2009,
0.03,7,2009,
0.08,7,2009,
0.0,7,2009,
0.08,7,2009,
0.05,8,2009,
0.06,8,2009,
0.16,8,2009,
0.0,8,2009,
0.02,8,2009,
0.06,8,2009,
0.09,8,2009,
0.03,8,2009,
0.36,8,2009,
0.04,8,2009,
0.02,8,2009,
0.95,8,2009,
0.02,8,2009,
0.12,8,2009,
0.04,8,2009,
0.15,8,2009,
0.08,8,2009,
0.04,8,2009,
0.32,8,2009,
0.39,9,2009,
0.16,9,2009,
0.16,9,2009,
0.0,9,2009,
0.1,9,2009,
0.0,9,2009,
0.0,9,2009,
0.0,9,2009,
0.02,9,2009,
0.0,9,2009,
0.0,9,2009,
0.0,9,2009,
0.0,9,2009,
0.0,9,2009,
0.08,10,2009,
0.0,10,2009,
0.71,10,2009,
0.0,10,2009,
0.35,10,2009,
0.0,10,2009,
0.06,10,2009,
0.0,10,2009,
0.0,10,2009,
0.02,10,2009,
0.0,10,2009,
0.0,10,2009,
0.0,10,2009,
0.03,10,2009,
0.04,10,2009,
0.58,10,2009,
0.12,10,2009,
0.0,10,2009,
0.06,10,2009,
0.03,10,2009,
0.02,10,2009,
0.04,10,2009,
0.04,10,2009,
0.24,10,2009,
0.04,10,2009,
1.02,11,2009,
0.25,11,2009,
0.08,11,2009,
0.03,11,2009,
0.08,11,2009,
0.0,11,2009,
0.0,11,2009,
0.35,11,2009,
0.03,11,2009,
0.55,11,2009,
0.08,11,2009,
0.53,11,2009,
0.0,11,2009,
0.4,11,2009,
0.02,11,2009,
0.71,11,2009,
0.36,11,2009,
0.2,11,2009,
0.16,11,2009,
0.05,11,2009,
0.11,11,2009,
0.16,11,2009,
0.12,11,2009,
0.03,11,2009,
0.0,11,2009,
0.0,11,2009,
1.5,11,2009,
0.0,11,2009,
0.03,12,2009,
0.01,12,2009,
0.0,12,2009,
0.0,12,2009,
0.28,12,2009,
0.02,12,2009,
0.03,12,2009,
0.03,12,2009,
0.08,12,2009,
0.0,12,2009,
0.0,12,2009,
0.0,12,2009,
0.08,12,2009,
0.14,12,2009,
0.04,12,2009,
0.0,12,2009,
0.03,12,2009,
0.0,12,2009,
0.0,12,2009,
0.04,12,2009,
0.0,12,2009,
0.08,12,2009,
0.0,12,2009,
0.04,12,2009,
0.0,12,2009,
1.18,12,2009,
0.24,12,2009,
0.11,1,2010,
0.0,1,2010,
0.01,1,2010,
0.0,1,2010,
0.16,1,2010,
0.0,1,2010,
0.0,1,2010,
0.04,1,2010,
0.08,1,2010,
0.24,1,2010,
0.32,1,2010,
0.0,1,2010,
0.0,1,2010,
0.25,1,2010,
0.2,1,2010,
0.0,1,2010,
0.0,1,2010,
0.0,1,2010,
0.0,1,2010,
0.0,1,2010,
0.08,1,2010,
0.0,1,2010,
0.0,1,2010,
0.0,2,2010,
0.12,2,2010,
0.2,2,2010,
0.03,2,2010,
0.24,2,2010,
0.04,2,2010,
0.0,2,2010,
0.0,2,2010,
0.0,2,2010,
0.0,2,2010,
0.0,2,2010,
0.0,2,2010,
0.0,2,2010,
0.02,2,2010,
0.0,2,2010,
0.0,2,2010,
0.0,2,2010,
0.0,2,2010,
0.2,2,2010,
0.0,2,2010,
0.12,2,2010,
0.24,2,2010,
0.16,2,2010,
0.04,2,2010,
0.0,2,2010,
0.0,3,2010,
0.0,3,2010,
0.0,3,2010,
0.0,3,2010,
0.0,3,2010,
0.0,3,2010,
0.0,3,2010,
0.0,3,2010,
0.24,3,2010,
0.0,3,2010,
0.2,3,2010,
0.07,3,2010,
0.2,3,2010,
0.28,3,2010,
0.59,3,2010,
0.47,3,2010,
0.14,3,2010,
0.03,4,2010,
0.18,4,2010,
0.08,4,2010,
0.0,4,2010,
0.09,4,2010,
0.0,4,2010,
0.29,4,2010,
0.12,4,2010,
0.16,4,2010,
0.07,5,2010,
0.06,5,2010,
0.0,5,2010,
0.12,5,2010,
0.12,5,2010,
0.04,5,2010,
0.02,5,2010,
0.12,5,2010,
0.12,5,2010,
0.0,5,2010,
0.16,5,2010,
0.0,5,2010,
0.0,5,2010,
0.08,5,2010,
0.0,5,2010,
0.0,5,2010,
0.24,5,2010,
0.75,6,2010,
0.31,6,2010,
0.12,6,2010,
0.51,6,2010,
0.0,6,2010,
0.0,6,2010,
0.0,6,2010,
0.43,6,2010,
0.02,6,2010,
0.0,6,2010,
0.0,6,2010,
0.0,6,2010,
0.0,6,2010,
0.16,7,2010,
0.02,7,2010,
0.0,7,2010,
0.24,7,2010,
0.7,7,2010,
0.04,7,2010,
0.32,7,2010,
0.04,7,2010,
0.71,7,2010,
0.01,7,2010,
0.1,7,2010,
0.16,7,2010,
0.0,7,2010,
0.12,7,2010,
0.0,7,2010,
0.03,7,2010,
0.0,7,2010,
0.2,7,2010,
0.03,7,2010,
0.08,8,2010,
0.01,8,2010,
0.24,8,2010,
0.0,8,2010,
0.01,8,2010,
0.1,8,2010,
0.04,8,2010,
0.16,8,2010,
0.16,8,2010,
0.12,8,2010,
0.08,8,2010,
0.03,8,2010,
0.55,8,2010,
0.04,8,2010,
0.0,8,2010,
0.01,8,2010,
0.0,8,2010,
0.0,9,2010,
0.0,9,2010,
0.0,9,2010,
0.02,9,2010,
0.79,9,2010,
0.16,9,2010,
0.08,9,2010,
0.02,9,2010,
0.52,9,2010,
0.2,9,2010,
0.0,9,2010,
0.04,9,2010,
0.34,9,2010,
0.0,9,2010,
0.02,9,2010,
0.0,9,2010,
0.12,9,2010,
0.36,9,2010,
0.0,9,2010,
0.55,9,2010,
0.44,9,2010,
0.16,9,2010,
0.0,9,2010,
0.04,10,2010,
0.0,10,2010,
0.0,10,2010,
0.0,10,2010,
0.0,10,2010,
0.0,10,2010,
0.0,10,2010,
0.0,10,2010,
0.0,10,2010,
0.0,10,2010,
0.03,10,2010,
0.0,10,2010,
0.1,10,2010,
0.0,10,2010,
0.2,10,2010,
0.1,10,2010,
0.02,10,2010,
0.36,10,2010,
0.16,10,2010,
0.04,11,2010,
0.24,11,2010,
0.2,11,2010,
0.28,11,2010,
0.11,11,2010,
0.15,11,2010,
0.16,11,2010,
0.42,11,2010,
0.02,11,2010,
0.16,11,2010,
0.08,11,2010,
0.16,11,2010,
0.0,11,2010,
0.0,11,2010,
0.39,11,2010,
0.02,11,2010,
0.02,11,2010,
0.0,11,2010,
0.02,11,2010,
0.59,11,2010,
0.0,11,2010,
0.0,11,2010,
0.02,11,2010,
0.16,11,2010,
0.04,11,2010,
0.08,11,2010,
0.32,11,2010,
0.06,12,2010,
0.28,12,2010,
0.0,12,2010,
0.06,12,2010,
0.0,12,2010,
0.0,12,2010,
0.28,12,2010,
0.0,12,2010,
0.0,12,2010,
0.0,12,2010,
0.0,12,2010,
0.0,12,2010,
0.0,12,2010,
0.08,12,2010,
0.0,12,2010,
0.0,12,2010,
0.0,12,2010,
0.2,12,2010,
0.31,12,2010,
0.21,12,2010,
0.12,12,2010,
0.04,12,2010,
0.28,12,2010,
0.24,12,2010,
0.0,12,2010,
0.02,12,2010,
0.0,1,2011,
0.0,1,2011,
0.12,1,2011,
0.31,1,2011,
0.16,1,2011,
0.1,1,2011,
0.0,1,2011,
0.16,1,2011,
0.02,1,2011,
0.0,1,2011,
0.0,1,2011,
0.0,1,2011,
0.0,1,2011,
0.0,1,2011,
0.0,1,2011,
0.08,1,2011,
0.0,1,2011,
0.08,1,2011,
0.0,1,2011,
0.01,2,2011,
0.04,2,2011,
0.06,2,2011,
0.22,2,2011,
0.94,2,2011,
0.44,2,2011,
0.16,2,2011,
0.16,2,2011,
0.08,2,2011,
0.03,2,2011,
0.0,2,2011,
0.08,2,2011,
0.0,2,2011,
0.35,2,2011,
0.18,2,2011,
0.03,2,2011,
0.04,2,2011,
0.01,2,2011,
0.03,2,2011,
0.0,2,2011,
0.04,2,2011,
0.04,2,2011,
0.03,2,2011,
0.0,2,2011,
0.0,3,2011,
0.0,3,2011,
0.03,3,2011,
0.0,3,2011,
0.09,3,2011,
0.0,3,2011,
0.0,3,2011,
0.0,3,2011,
0.12,3,2011,
0.0,3,2011,
0.0,3,2011,
0.0,3,2011,
0.08,3,2011,
0.0,3,2011,
0.0,3,2011,
0.0,3,2011,
0.0,3,2011,
0.0,3,2011,
0.03,3,2011,
0.08,3,2011,
0.0,4,2011,
0.39,4,2011,
0.13,4,2011,
0.2,4,2011,
0.0,4,2011,
0.02,4,2011,
0.0,4,2011,
0.16,4,2011,
0.02,4,2011,
0.0,4,2011,
0.0,4,2011,
0.0,4,2011,
0.0,4,2011,
0.01,4,2011,
0.02,4,2011,
0.13,5,2011,
0.09,5,2011,
0.0,5,2011,
0.16,5,2011,
0.03,5,2011,
0.0,5,2011,
0.04,5,2011,
0.04,5,2011,
0.16,5,2011,
0.03,5,2011,
0.0,5,2011,
0.05,5,2011,
0.02,5,2011,
0.04,5,2011,
0.28,5,2011,
0.12,5,2011,
0.02,5,2011,
0.11,5,2011,
0.0,5,2011,
0.0,5,2011,
0.0,5,2011,
0.04,6,2011,
0.12,6,2011,
0.08,6,2011,
0.11,6,2011,
0.35,6,2011,
0.0,6,2011,
0.0,6,2011,
0.47,6,2011,
0.08,6,2011,
0.21,6,2011,
0.24,6,2011,
0.0,6,2011,
0.28,6,2011,
0.16,6,2011,
0.0,6,2011,
0.08,6,2011,
0.0,7,2011,
0.29,7,2011,
0.32,7,2011,
0.02,7,2011,
0.26,7,2011,
0.0,7,2011,
0.04,7,2011,
0.08,7,2011,
0.12,7,2011,
0.02,7,2011,
0.02,7,2011,
0.17,7,2011,
0.0,7,2011,
0.0,7,2011,
0.0,7,2011,
0.2,7,2011,
0.08,7,2011,
0.0,7,2011,
0.01,8,2011,
0.02,8,2011,
0.08,8,2011,
0.16,8,2011,
0.08,8,2011,
0.12,8,2011,
0.08,8,2011,
0.08,8,2011,
0.02,8,2011,
0.0,8,2011,
0.08,8,2011,
0.03,8,2011,
0.03,8,2011,
0.01,8,2011,
0.0,8,2011,
0.0,8,2011,
0.0,8,2011,
0.02,8,2011,
0.2,8,2011,
0.0,8,2011,
0.08,8,2011,
0.24,8,2011,
0.0,8,2011,
0.28,9,2011,
0.2,9,2011,
0.16,9,2011,
0.16,9,2011,
0.08,9,2011,
0.08,9,2011,
0.02,9,2011,
0.04,9,2011,
0.03,9,2011,
0.12,9,2011,
0.0,9,2011,
0.24,9,2011,
0.06,9,2011,
0.12,9,2011,
0.04,9,2011,
0.02,9,2011,
0.0,9,2011,
0.0,9,2011,
0.0,9,2011,
2.09,10,2011,
0.2,10,2011,
0.12,10,2011,
0.05,10,2011,
0.01,10,2011,
0.0,10,2011,
0.0,10,2011,
0.13,10,2011,
0.05,10,2011,
0.0,10,2011,
0.0,10,2011,
0.01,10,2011,
0.08,10,2011,
0.0,10,2011,
0.32,10,2011,
2.64,10,2011,
0.83,10,2011,
0.0,10,2011,
0.03,10,2011,
0.02,10,2011,
0.24,10,2011,
0.03,11,2011,
0.24,11,2011,
0.0,11,2011,
0.0,11,2011,
0.01,11,2011,
0.04,11,2011,
0.01,11,2011,
0.16,11,2011,
0.32,11,2011,
0.0,11,2011,
0.0,11,2011,
0.0,11,2011,
0.0,11,2011,
0.02,11,2011,
0.24,11,2011,
0.0,11,2011,
0.31,11,2011,
0.0,11,2011,
0.04,12,2011,
0.16,12,2011,
0.02,12,2011,
0.0,12,2011,
0.16,12,2011,
0.0,12,2011,
0.0,12,2011,
0.14,12,2011,
0.03,12,2011,
0.24,12,2011,
0.12,12,2011,
0.0,12,2011,
0.0,12,2011,
0.24,12,2011,
0.08,12,2011,
0.2,12,2011,
0.01,12,2011,
0.02,12,2011,
0.0,12,2011,
0.02,12,2011,
0.12,12,2011,
0.16,12,2011,
0.0,12,2011,
0.01,1,2012,
0.08,1,2012,
0.23,1,2012,
0.1,1,2012,
0.19,1,2012,
0.01,1,2012,
0.0,1,2012,
0.02,1,2012,
0.02,1,2012,
0.04,1,2012,
0.0,1,2012,
0.0,1,2012,
0.0,1,2012,
0.0,1,2012,
0.03,1,2012,
0.0,1,2012,
0.03,1,2012,
0.0,1,2012,
0.0,1,2012,
0.24,1,2012,
0.16,1,2012,
0.23,1,2012,
0.0,1,2012,
0.0,1,2012,
0.83,1,2012,
0.19,1,2012,
0.0,2,2012,
0.0,2,2012,
0.12,2,2012,
0.0,2,2012,
0.01,2,2012,
0.0,2,2012,
0.08,2,2012,
0.09,2,2012,
0.16,2,2012,
0.0,2,2012,
0.0,2,2012,
0.0,2,2012,
0.0,2,2012,
0.16,2,2012,
0.0,2,2012,
0.0,2,2012,
0.06,2,2012,
0.0,2,2012,
0.04,2,2012,
0.05,2,2012,
0.0,3,2012,
0.04,3,2012,
0.04,3,2012,
0.02,3,2012,
0.1,3,2012,
0.0,3,2012,
0.0,3,2012,
0.0,3,2012,
0.16,3,2012,
0.31,3,2012,
0.0,3,2012,
0.02,3,2012,
0.0,3,2012,
0.0,3,2012,
0.0,3,2012,
0.0,3,2012,
0.0,4,2012,
0.02,4,2012,
0.12,4,2012,
0.08,4,2012,
0.0,4,2012,
0.0,4,2012,
0.32,4,2012,
0.06,4,2012,
0.12,4,2012,
0.0,4,2012,
0.0,4,2012,
0.0,4,2012,
0.31,4,2012,
0.55,4,2012,
0.16,4,2012,
0.0,4,2012,
0.08,4,2012,
0.16,4,2012,
0.04,4,2012,
0.43,4,2012,
0.02,4,2012,
0.31,4,2012,
0.61,5,2012,
0.0,5,2012,
0.05,5,2012,
0.0,5,2012,
0.55,5,2012,
0.11,5,2012,
0.0,5,2012,
0.08,5,2012,
0.01,5,2012,
0.09,5,2012,
0.0,5,2012,
0.16,5,2012,
0.0,5,2012,
0.03,5,2012,
0.16,5,2012,
0.87,6,2012,
0.08,6,2012,
0.04,6,2012,
0.59,6,2012,
0.7,6,2012,
0.0,6,2012,
0.02,6,2012,
0.08,6,2012,
0.55,6,2012,
0.36,6,2012,
0.03,6,2012,
0.04,6,2012,
0.44,6,2012,
0.39,6,2012,
0.01,6,2012,
0.12,6,2012,
0.0,6,2012,
0.4,6,2012,
0.79,6,2012,
0.08,6,2012,
0.08,6,2012,
0.02,7,2012,
0.24,7,2012,
0.1,7,2012,
0.08,7,2012,
0.31,7,2012,
0.04,7,2012,
0.06,7,2012,
0.16,7,2012,
0.08,7,2012,
0.03,7,2012,
0.08,7,2012,
0.43,7,2012,
0.07,7,2012,
0.36,7,2012,
0.16,7,2012,
0.0,7,2012,
0.04,7,2012,
0.1,7,2012,
0.14,7,2012,
0.11,8,2012,
0.08,8,2012,
0.21,8,2012,
0.08,8,2012,
0.02,8,2012,
0.01,8,2012,
0.0,8,2012,
0.0,8,2012,
0.02,8,2012,
0.31,8,2012,
0.08,8,2012,
0.55,8,2012,
0.24,8,2012,
0.2,8,2012,
0.08,8,2012,
0.2,8,2012,
0.39,8,2012,
0.06,8,2012,
0.16,8,2012,
0.02,8,2012,
0.02,9,2012,
0.0,9,2012,
0.28,9,2012,
0.01,9,2012,
0.0,9,2012,
0.12,9,2012,
0.0,9,2012,
0.0,9,2012,
0.24,9,2012,
0.0,9,2012,
0.0,9,2012,
1.18,9,2012,
0.75,9,2012,
0.48,9,2012,
0.04,9,2012,
0.05,9,2012,
0.08,10,2012,
0.12,10,2012,
0.0,10,2012,
0.0,10,2012,
0.16,10,2012,
0.0,10,2012,
0.0,10,2012,
0.38,10,2012,
0.04,10,2012,
0.0,10,2012,
0.18,10,2012,
0.05,10,2012,
0.24,10,2012,
0.91,10,2012,
0.2,10,2012,
0.0,10,2012,
0.05,10,2012,
0.04,10,2012,
0.06,10,2012,
0.0,10,2012,
0.09,10,2012,
0.02,10,2012,
0.15,10,2012,
0.2,11,2012,
0.0,11,2012,
0.24,11,2012,
0.0,11,2012,
0.0,11,2012,
0.2,11,2012,
0.0,11,2012,
0.12,11,2012,
0.02,11,2012,
0.12,11,2012,
0.12,11,2012,
0.0,11,2012,
0.32,11,2012,
0.0,11,2012,
0.59,11,2012,
0.91,11,2012,
0.0,11,2012,
0.0,11,2012,
0.0,11,2012,
0.0,12,2012,
0.0,12,2012,
0.02,12,2012,
0.24,12,2012,
0.0,12,2012,
0.0,12,2012,
0.0,12,2012,
0.0,12,2012,
0.03,12,2012,
0.16,12,2012,
0.0,12,2012,
0.08,12,2012,
0.09,12,2012,
0.0,12,2012,
0.16,12,2012,
0.01,12,2012,
0.32,12,2012,
0.02,12,2012,
0.02,12,2012,
0.13,12,2012,
0.0,12,2012,
0.16,12,2012,
0.08,12,2012,
0.08,12,2012,
0.06,12,2012,
0.0,1,2013,
0.0,1,2013,
0.0,1,2013,
0.0,1,2013,
0.0,1,2013,
0.05,1,2013,
0.05,1,2013,
0.01,1,2013,
0.0,1,2013,
0.06,1,2013,
0.0,1,2013,
0.0,1,2013,
0.09,1,2013,
0.04,1,2013,
0.0,1,2013,
0.17,1,2013,
0.37,1,2013,
0.42,1,2013,
0.02,1,2013,
0.2,1,2013,
0.14,1,2013,
0.0,1,2013,
0.0,1,2013,
0.1,1,2013,
0.62,1,2013,
0.19,1,2013,
0.11,1,2013,
0.06,1,2013,
0.15,1,2013,
0.29,1,2013,
0.13,1,2013,
0.0,2,2013,
0.1,2,2013,
0.07,2,2013,
0.09,2,2013,
0.02,2,2013,
0.0,2,2013,
0.22,2,2013,
0.07,2,2013,
0.46,2,2013,
0.36,2,2013,
0.09,2,2013,
0.16,2,2013,
0.13,2,2013,
0.0,2,2013,
0.01,2,2013,
0.01,2,2013,
0.0,2,2013,
0.0,2,2013,
0.0,2,2013,
0.0,2,2013,
0.0,2,2013,
0.0,2,2013,
0.04,2,2013,
0.0,2,2013,
0.0,2,2013,
0.0,2,2013,
0.0,2,2013,
0.0,2,2013,
0.0,3,2013,
0.0,3,2013,
0.0,3,2013,
0.0,3,2013,
0.0,3,2013,
0.58,3,2013,
0.43,3,2013,
0.05,3,2013,
0.12,3,2013,
0.0,3,2013,
0.04,3,2013,
0.0,3,2013,
0.02,3,2013,
0.06,3,2013,
0.03,3,2013,
0.04,3,2013,
0.37,3,2013,
0.08,3,2013,
0.2,3,2013,
0.01,3,2013,
0.84,3,2013,
0.55,3,2013,
0.01,3,2013,
0.0,3,2013,
0.03,3,2013,
0.2,3,2013,
0.15,3,2013,
0.02,3,2013,
0.0,3,2013,
0.0,3,2013,
0.0,3,2013,
0.0,4,2013,
0.0,4,2013,
0.0,4,2013,
0.04,4,2013,
0.0,4,2013,
0.0,4,2013,
0.0,4,2013,
0.0,4,2013,
0.01,4,2013,
0.23,4,2013,
0.34,4,2013,
0.04,4,2013,
0.13,4,2013,
0.0,4,2013,
0.02,4,2013,
0.0,4,2013,
0.21,4,2013,
0.1,4,2013,
0.0,4,2013,
0.06,4,2013,
0.08,4,2013,
0.0,4,2013,
0.0,4,2013,
0.51,4,2013,
0.02,4,2013,
0.02,4,2013,
0.0,4,2013,
0.02,4,2013,
0.01,4,2013,
0.0,4,2013,
0.0,5,2013,
0.0,5,2013,
0.1,5,2013,
0.0,5,2013,
0.01,5,2013,
0.0,5,2013,
0.22,5,2013,
0.1,5,2013,
0.2,5,2013,
0.09,5,2013,
0.1,5,2013,
0.01,5,2013,
0.06,5,2013,
0.0,5,2013,
0.05,5,2013,
0.03,5,2013,
0.0,5,2013,
0.05,5,2013,
0.0,5,2013,
0.0,5,2013,
0.0,5,2013,
0.0,5,2013,
0.0,5,2013,
0.0,5,2013,
0.03,5,2013,
0.32,5,2013,
0.01,5,2013,
0.28,5,2013,
0.0,5,2013,
0.0,5,2013,
0.0,5,2013,
0.02,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.57,6,2013,
0.13,6,2013,
0.3,6,2013,
0.02,6,2013,
0.09,6,2013,
0.03,6,2013,
0.22,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.05,6,2013,
0.11,6,2013,
0.01,6,2013,
0.0,6,2013,
0.0,6,2013,
0.0,6,2013,
0.13,6,2013,
0.0,6,2013,
0.0,6,2013,
0.03,6,2013,
0.02,7,2013,
0.22,7,2013,
0.01,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.0,7,2013,
0.07,7,2013,
0.22,7,2013,
1.23,7,2013,
0.03,7,2013,
0.03,7,2013,
0.32,7,2013,
0.22,7,2013,
0.04,7,2013,
0.34,7,2013,
0.0,8,2013,
0.24,8,2013,
0.14,8,2013,
0.26,8,2013,
0.01,8,2013,
0.0,8,2013,
0.0,8,2013,
0.02,8,2013,
0.0,8,2013,
0.0,8,2013,
0.0,8,2013,
0.1,8,2013,
0.01,8,2013,
0.04,8,2013,
0.62,8,2013,
0.04,8,2013,
0.02,8,2013,
0.0,8,2013,
0.0,8,2013,
0.0,8,2013,
0.0,8,2013,
0.0,8,2013,
0.23,8,2013,
0.03,8,2013,
0.0,8,2013,
0.02,8,2013,
0.01,8,2013,
0.0,8,2013,
0.0,8,2013,
0.0,8,2013,
0.0,8,2013,
0.0,9,2013,
0.0,9,2013,
0.0,9,2013,
0.0,9,2013,
0.0,9,2013,
0.13,9,2013,
0.26,9,2013,
0.02,9,2013,
0.0,9,2013,
0.01,9,2013,
0.03,9,2013,
0.09,9,2013,
0.0,9,2013,
0.02,9,2013,
0.16,9,2013,
0.09,9,2013,
0.3,9,2013,
0.11,9,2013,
0.0,9,2013,
0.0,9,2013,
0.0,9,2013,
0.0,9,2013,
0.0,9,2013,
0.01,9,2013,
0.08,9,2013,
0.0,9,2013,
0.0,9,2013,
0.01,9,2013,
0.0,9,2013,
0.09,9,2013,
0.15,10,2013,
0.31,10,2013,
0.4,10,2013,
0.02,10,2013,
0.0,10,2013,
0.04,10,2013,
0.0,10,2013,
0.0,10,2013,
0.0,10,2013,
0.0,10,2013,
0.0,10,2013,
0.0,10,2013,
0.03,10,2013,
0.0,10,2013,
0.22,10,2013,
0.55,10,2013,
0.03,10,2013,
0.35,10,2013,
0.16,10,2013,
0.17,10,2013,
0.24,10,2013,
0.06,10,2013,
0.01,10,2013,
0.22,10,2013,
0.1,10,2013,
0.3,10,2013,
0.05,10,2013,
0.01,10,2013,
0.04,10,2013,
0.02,10,2013,
0.06,10,2013,
0.01,11,2013,
0.11,11,2013,
0.0,11,2013,
0.05,11,2013,
0.01,11,2013,
0.07,11,2013,
0.0,11,2013,
0.07,11,2013,
0.0,11,2013,
0.17,11,2013,
0.01,11,2013,
0.0,11,2013,
0.06,11,2013,
0.0,11,2013,
0.0,11,2013,
0.06,11,2013,
0.15,11,2013,
0.0,11,2013,
0.04,11,2013,
0.0,11,2013,
0.01,11,2013,
0.0,11,2013,
0.0,11,2013,
0.0,11,2013,
0.0,11,2013,
0.0,11,2013,
0.01,11,2013,
0.01,11,2013,
0.0,11,2013,
0.01,11,2013,
0.0,12,2013,
0.0,12,2013,
0.01,12,2013,
0.0,12,2013,
0.04,12,2013,
0.01,12,2013,
0.0,12,2013,
0.0,12,2013,
0.0,12,2013,
0.0,12,2013,
0.0,12,2013,
0.0,12,2013,
0.02,12,2013,
0.3,12,2013,
0.4,12,2013,
0.0,12,2013,
0.0,12,2013,
0.42,12,2013,
0.02,12,2013,
0.26,12,2013,
0.36,12,2013,
0.11,12,2013,
0.03,12,2013,
0.17,12,2013,
0.01,12,2013,
0.26,12,2013,
0.24,12,2013,
0.0,12,2013,
0.6,12,2013,
0.11,12,2013,
0.09,12,2013,
0.15,1,2014,
0.15,1,2014,
0.12,1,2014,
0.0,1,2014,
0.17,1,2014,
0.18,1,2014,
0.02,1,2014,
0.33,1,2014,
0.0,1,2014,
0.2,1,2014,
0.0,1,2014,
0.02,1,2014,
0.0,1,2014,
0.15,1,2014,
0.07,1,2014,
0.01,1,2014,
0.07,1,2014,
0.26,1,2014,
0.0,1,2014,
0.0,1,2014,
0.0,1,2014,
0.04,1,2014,
0.27,1,2014,
0.11,1,2014,
0.5,1,2014,
0.09,1,2014,
0.4,1,2014,
0.09,1,2014,
0.24,1,2014,
0.02,1,2014,
0.17,1,2014,
0.18,2,2014,
0.13,2,2014,
0.13,2,2014,
0.96,2,2014,
0.35,2,2014,
0.0,2,2014,
0.07,2,2014,
0.16,2,2014,
0.0,2,2014,
0.07,2,2014,
0.05,2,2014,
0.24,2,2014,
0.02,2,2014,
0.65,2,2014,
0.0,2,2014,
0.03,2,2014,
0.06,2,2014,
0.01,2,2014,
0.02,2,2014,
0.13,2,2014,
0.1,2,2014,
0.03,2,2014,
0.14,2,2014,
0.06,2,2014,
0.03,2,2014,
0.09,2,2014,
0.0,2,2014,
0.04,2,2014,
0.01,3,2014,
0.18,3,2014,
0.0,3,2014,
0.0,3,2014,
0.02,3,2014,
0.26,3,2014,
0.0,3,2014,
0.0,3,2014,
0.08,3,2014,
0.0,3,2014,
0.0,3,2014,
0.0,3,2014,
0.0,3,2014,
0.0,3,2014,
0.0,3,2014,
0.0,3,2014,
0.02,3,2014,
0.0,3,2014,
0.08,3,2014,
0.43,3,2014,
0.1,3,2014,
0.12,3,2014,
0.0,3,2014,
0.05,3,2014,
0.01,3,2014,
0.16,3,2014,
0.28,3,2014,
0.31,3,2014,
0.02,3,2014,
0.0,3,2014,
0.05,3,2014,
0.19,4,2014,
0.23,4,2014,
0.0,4,2014,
0.01,4,2014,
0.02,4,2014,
0.04,4,2014,
0.19,4,2014,
0.0,4,2014,
0.0,4,2014,
0.0,4,2014,
0.01,4,2014,
0.02,4,2014,
0.0,4,2014,
0.0,4,2014,
0.0,4,2014,
0.0,4,2014,
0.0,4,2014,
0.0,4,2014,
0.0,4,2014,
0.09,4,2014,
0.0,4,2014,
0.15,4,2014,
0.0,4,2014,
0.1,4,2014,
0.26,4,2014,
0.09,4,2014,
0.0,4,2014,
0.0,4,2014,
0.0,4,2014,
0.09,4,2014,
0.17,5,2014,
0.0,5,2014,
0.0,5,2014,
0.0,5,2014,
0.08,5,2014,
0.05,5,2014,
0.1,5,2014,
0.16,5,2014,
0.17,5,2014,
0.2,5,2014,
0.22,5,2014,
0.07,5,2014,
0.0,5,2014,
0.0,5,2014,
0.0,5,2014,
0.0,5,2014,
0.0,5,2014,
0.31,5,2014,
0.17,5,2014,
0.1,5,2014,
0.0,5,2014,
0.02,5,2014,
0.46,5,2014,
0.1,5,2014,
0.15,5,2014,
0.18,5,2014,
0.0,5,2014,
0.0,5,2014,
0.09,5,2014,
0.0,5,2014,
0.0,5,2014,
0.0,6,2014,
0.0,6,2014,
0.21,6,2014,
0.01,6,2014,
